id,title,author_count,type,publisher,link
77956954424,Psychosexual problems in general practice: Measuring consultation competence using two different measures,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77956954424&origin=inward
77951547902,Do pharmacists know which patients with bowel symptoms should seek further medical advice? A survey of pharmacists practicing in community pharmacy in Western Australia,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77951547902&origin=inward
77949534307,"Factors associated with developing cholesteatoma: A study of 45,980 children with middle ear disease",4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77949534307&origin=inward
77049103864,Market segments based on the dominant movement patterns of tourists,6,Article,Elsevier Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77049103864&origin=inward
68049118581,Deploying a clinical innovation in the context of actor-patient consultations in general practice: A prelude to a formal clinical trial,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=68049118581&origin=inward
62149118218,Morbidity outcomes of 78 577 hysterectomies for benign reasons over 23 years,4,Letter,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=62149118218&origin=inward
62149088869,An inclusive approach to raising standards in general practice: Working with a 'community of practice' in Western Australia,6,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=62149088869&origin=inward
60849102164,Investigating the impact of extraneous distractions on consultations in general practice: Lessons learned,6,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=60849102164&origin=inward
67849121870,"Clinical epidemiology and in-patient hospital use in the last year of life (1990-2005) of 29,884 Western Australians with dementia",4,Article,IOS Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=67849121870&origin=inward
54949100721,Changing patterns of access to cataract surgery. A population study spanning 22 years,6,Article,Elsevier Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=54949100721&origin=inward
55549137060,Linkage of hospital and death records increased identification of dementia cases and death rate estimates,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=55549137060&origin=inward
53849108469,Morbidity outcomes of 78 577 hysterectomies for benign reasons over 23 years,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=53849108469&origin=inward
54049144705,Quality of life after postoperative endophthalmitis,8,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=54049144705&origin=inward
33947105716,"Adenoidectomy for middle ear effusion: A study of 50,000 children over 24 years",5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33947105716&origin=inward
33751273683,Decreasing rates of middle ear surgery in Western Australian children,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33751273683&origin=inward
33746684230,Length of comorbidity lookback period affected regression model performance of administrative health data,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33746684230&origin=inward
33745486191,Persistent high rates of hysterectomy in Western Australia: A population-based study of 83 000 procedures over 23 years,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33745486191&origin=inward
33644997299,Response to Gough [2],4,Letter,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33644997299&origin=inward
27844488662,Long-term survival outcomes following breast cancer surgery in Western Australia,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=27844488662&origin=inward
20444451701,Subsequent surgery after initial breast conserving surgery: A population based study,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=20444451701&origin=inward
16644364009,Oestrogen receptors revisited: Long-term follow up of over five thousand breast cancer patients,2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=16644364009&origin=inward
3042739471,Unequal access to breast-conserving surgery in Western Australia 1982-2000,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=3042739471&origin=inward
42355224,Routine circumcision practice in Western Australia 1981-1999,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0042355224&origin=inward
37450302,Circumcision for phimosis and other medical indications in Western Australian boys,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037450302&origin=inward
36931209,Inhibition of corneal neovascularization by recombinant adenovirus mediated antisense VEGF RNA,5,Article,Academic Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036931209&origin=inward
35130558,Addition of a c-myc epitope tag within the VEGF protein does not affect in vitro biological activity,3,Article,National Research Council of Canada,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035130558&origin=inward
33882695,Overexpression of vascular endothelial growth factor (VEGF) in the retinal pigment epithelium leads to the development of choroidal neovascularization,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033882695&origin=inward
31685045,Expression of cathepsin S antisense transcripts by adenovirus in retinal pigment epithelial cells,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031685045&origin=inward
28946278,Isolation of a novel macrophage-specific gene by differential cDNA analysis,6,Article,American Society of Hematologypublishing@hematology.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028946278&origin=inward
26149343,Stage-specific expression of intracisternal a-particle sequences in murine myelomonocytic leukemia cell lines and normal myelomonocytic differentiation,6,Article,American Society for Microbiology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026149343&origin=inward
85111531433,"Author Correction: Low-coverage whole-genome sequencing of extracellular vesicle-associated DNA in patients with metastatic cancer (Scientific Reports, (2021), 11, 1, (4016), 10.1038/s41598-021-83436-1)",10,Erratum,Nature Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111531433&origin=inward
85101144712,Low-coverage whole-genome sequencing of extracellular vesicle-associated DNA in patients with metastatic cancer,10,Article,Nature Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85101144712&origin=inward
85083066985,A comparative study of extracellular vesicle-associated and cell-free DNA and RNA for HPV detection in oropharyngeal squamous cell carcinoma,14,Article,Nature Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083066985&origin=inward
85085079318,Characterization of the immune profile of oral tongue squamous cell carcinomas with advancing disease,15,Article,Blackwell Publishing Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85085079318&origin=inward
85088201272,"Follicular lymphoma: Epidemiology, pathogenesis and initiating events",3,Book Chapter,Springer International Publishing,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85088201272&origin=inward
85074551984,Peripheral T-Cell Lymphoma Arising in Patients with Chronic Lymphocytic Leukemia,6,Review,Oxford University Pressinfo@idsociety.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074551984&origin=inward
85028040824,Intra- and interobserver reproducibility assessment of PD-L1 biomarker in non–small cell lung cancer,15,Article,American Association for Cancer Research Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85028040824&origin=inward
84958170879,FOXP3+ T regulatory lymphocytes in primary melanoma are associated with BRAF mutation but not with response to BRAF inhibitor,8,Article,Taylor and Francis Ltdkathiest.clai@apta.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84958170879&origin=inward
84979824616,BRAF p.Val600Glu (V600E) mutation detection in thyroid fine needle aspiration cell block samples: a feasibility study,8,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84979824616&origin=inward
84902147985,Detection of EGFR mutational profile by direct dideoxy sequencing in cytology and non-cytology biopsy samples,5,Article,Lippincott Williams and Wilkinskathiest.clai@apta.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84902147985&origin=inward
84888264552,T-lymphoblastic proliferation and florid multifocal follicular dendritic cell proliferation occurring in hyaline-vascular Castleman disease in a patient with a possible familial predisposition,7,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84888264552&origin=inward
84874114729,Is the detection of endometrial nerve fibers useful in the diagnosis of endometriosis?,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84874114729&origin=inward
77955739877,More than just counting eosinophils: Proximal oesophageal involvement and subepithelial sclerosis are major diagnostic criteria for eosinophilic oesophagitis,7,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77955739877&origin=inward
77950219915,Celiac disease and eosinophilic esophagitis: A true association,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77950219915&origin=inward
55549087906,Cartilaginous differentiation in a giant congenital melanocytic naevus,1,Article,Taylor and Francis Ltd.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=55549087906&origin=inward
85132881393,Protection against severe infant lower respiratory tract infections by immune training: Mechanistic studies,14,Article,Elsevier Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132881393&origin=inward
85132221796,Airway and parenchymal transcriptomics in a novel model of asthma and COPD overlap,24,Article,Elsevier Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132221796&origin=inward
85112619381,IRF7-Associated Immunophenotypes Have Dichotomous Responses to Virus/Allergen Coexposure and OM-85-Induced Reprogramming,9,Article,Frontiers Media S.A.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112619381&origin=inward
85105681435,Unlocking immune-mediated disease mechanisms with transcriptomics,2,Review,Portland Press Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105681435&origin=inward
85088019221,Ivacaftor or lumacaftor/ivacaftor treatment does not alter the core CF airway epithelial gene response to rhinovirus,20,Article,Elsevier B.V.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85088019221&origin=inward
85083057846,Assessing the unified airway hypothesis in children via transcriptional profiling of the airway epithelium,44,Article,Mosby Inc.customerservice@mosby.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083057846&origin=inward
85066276091,Innate immune activation occurs in acute food protein–induced enterocolitis syndrome reactions,7,Article,Mosby Inc.customerservice@mosby.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85066276091&origin=inward
85053530319,Insights into respiratory disease through bioinformatics,3,Review,Blackwell Publishing,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053530319&origin=inward
85042586999,Dissecting asthma transcriptomics: Does site matter?,2,Editorial,American Thoracic Societymalexander@thoracic.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042586999&origin=inward
85033603291,Identification of generic and pathogen-specific cord blood monocyte transcriptomes reveals a largely conserved response in preterm and term newborn infants,9,Article,Springer Verlagservice@springer.de,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85033603291&origin=inward
85045843450,Exposure to chorioamnionitis alters the monocyte transcriptional response to the neonatal pathogen Staphylococcus epidermidis,8,Article in Press,John Wiley and Sons Inc.cs-journals@wiley.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045843450&origin=inward
85028657679,The phenotype and function of preterm infant monocytes: Implications for susceptibility to infection,5,Review,Federation of American Societies for Experimental Biology9650 Rockville PikeBethesdaMD 20814-3998,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85028657679&origin=inward
