id,title,type,publisher,link
84956752970,Multi-jurisdictional linkage in Australia: Proving a concept,le,Wiley-Blackwell,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84956752970&origin=inward
84982764321,A retrospective population based cohort study of access to specialist palliative care in the last year of life: Who is still missing out a decade on?,ar,BioMed Central Ltd.info@biomedcentral.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84982764321&origin=inward
84956874972,Health Service Use and Mortality of the Elderly Blind,ar,Elsevier Inc.usjcs@elsevier.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84956874972&origin=inward
84939551797,Community-based palliative care is associated with reduced emergency department use by people with dementia in their last year of life: A retrospective cohort study,ar,SAGE Publications Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84939551797&origin=inward
84938691060,Accuracy and completeness of patient pathways - The benefits of national data linkage in Australia Healthcare needs and demand,ar,BioMed Central Ltd.info@biomedcentral.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84938691060&origin=inward
84937022853,Survival from uveal melanoma in Western Australia 1981-2005,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84937022853&origin=inward
84931065967,Cross-border hospital use: Analysis using data linkage across four Australian states,ar,Australasian Medical Publishing Co. Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84931065967&origin=inward
84928824804,The human papillomavirus Test of Cure: A lesson on compliance with the NHMRC guidelines on screening to prevent cervical cancer,ar,Blackwell Publishinginfo@asia.blackpublishing.com.au,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84928824804&origin=inward
84937023477,Risk of high-grade cervical dysplasia and gynaecological malignancies following the cytologic diagnosis of atypical endocervical cells of undetermined significance: A retrospective study of a state-wide screening population in Western Australia,ar,Blackwell Publishinginfo@asia.blackpublishing.com.au,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84937023477&origin=inward
84933280491,Comparison of cold knife cone biopsy and loop electrosurgical excision procedure in the management of cervical adenocarcinoma in situ: What is the gold standard?,ar,Academic Press Inc.apjcs@harcourt.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84933280491&origin=inward
84921988046,Utilisation of co-testing (human papillomavirus DNA testing and cervical cytology) after treatment of CIN: A survey of GPs' awareness and knowledge,ar,"Royal Australian College of General Practitioners100 Wellington Parade,East MelbourneVIC 3002",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84921988046&origin=inward
84916927483,Anastomotic leaks in colorectal surgery,ar,Blackwell Publishing,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84916927483&origin=inward
84901494286,Detection of liver injury in IBD using transient elastography,ar,Elsevier,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84901494286&origin=inward
84893800747,Long-term survival following laparoscopic and open colectomy for colon cancer: A meta-analysis of randomized controlled trials,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84893800747&origin=inward
84925878779,Outcomes in patients undergoing urgent colorectal surgery,ar,Blackwell Publishinginfo@asia.blackpublishing.com.au,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84925878779&origin=inward
84906903624,Severe psychiatric disorders in mid-life and risk of dementia in late-life (age 65-84 years): A population based case-control study,ar,Bentham Science Publishers B.V.P.O. Box 294Bussum1400 AG,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84906903624&origin=inward
84892885491,Influence of local recurrence on survival in patients with rectal cancer,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84892885491&origin=inward
84888645209,Mortality and hospital morbidity of working-age blind,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84888645209&origin=inward
84880573403,Cholesteatoma in cleft lip and palate: A population-based follow-up study of children after ventilation tubes,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84880573403&origin=inward
84878541187,Earlier age of dementia onset and shorter survival times in dementia patients with diabetes,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878541187&origin=inward
84886308754,Hospitalization rates of children who are blind,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84886308754&origin=inward
84862237637,Rates of hospitalisations and mortality of older adults admitted with burn injuries in Western Australian from 1983 to 2008,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84862237637&origin=inward
84856014518,"An assessment of burn injury hospitalisations of adolescents and young adults in Western Australia, 1983-2008",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84856014518&origin=inward
80052718406,Is colonoscopy still mandatory after a CT diagnosis of left-sided diverticulitis: Can colorectal cancer be confidently excluded?,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80052718406&origin=inward
79961211015,Assessing the diagnostic validity of a blind register,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79961211015&origin=inward
79958698513,Quality of life of the most severely vision-impaired,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79958698513&origin=inward
79955978052,A 26-year population-based study of burn injury Hospital admissions in Western Australia,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79955978052&origin=inward
79953315998,A study of burn hospitalizations for children younger than 5 years of age: 1983-2008,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79953315998&origin=inward
79251594516,Falling rates of hospitalization and mortality from abdominal aortic aneurysms in Australia,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79251594516&origin=inward
77956187751,The trajectory of lung cancer patients in Western Australia-A data linkage study: Still a grim tale,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77956187751&origin=inward
77956954424,Psychosexual problems in general practice: Measuring consultation competence using two different measures,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77956954424&origin=inward
77951547902,Do pharmacists know which patients with bowel symptoms should seek further medical advice? A survey of pharmacists practicing in community pharmacy in Western Australia,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77951547902&origin=inward
77949534307,"Factors associated with developing cholesteatoma: A study of 45,980 children with middle ear disease",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77949534307&origin=inward
77049103864,Market segments based on the dominant movement patterns of tourists,ar,Elsevier Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77049103864&origin=inward
68049118581,Deploying a clinical innovation in the context of actor-patient consultations in general practice: A prelude to a formal clinical trial,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=68049118581&origin=inward
62149118218,Morbidity outcomes of 78 577 hysterectomies for benign reasons over 23 years,le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=62149118218&origin=inward
62149088869,An inclusive approach to raising standards in general practice: Working with a 'community of practice' in Western Australia,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=62149088869&origin=inward
60849102164,Investigating the impact of extraneous distractions on consultations in general practice: Lessons learned,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=60849102164&origin=inward
67849121870,"Clinical epidemiology and in-patient hospital use in the last year of life (1990-2005) of 29,884 Western Australians with dementia",ar,IOS Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=67849121870&origin=inward
54949100721,Changing patterns of access to cataract surgery. A population study spanning 22 years,ar,Elsevier Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=54949100721&origin=inward
55549137060,Linkage of hospital and death records increased identification of dementia cases and death rate estimates,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=55549137060&origin=inward
53849108469,Morbidity outcomes of 78 577 hysterectomies for benign reasons over 23 years,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=53849108469&origin=inward
54049144705,Quality of life after postoperative endophthalmitis,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=54049144705&origin=inward
33947105716,"Adenoidectomy for middle ear effusion: A study of 50,000 children over 24 years",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33947105716&origin=inward
33751273683,Decreasing rates of middle ear surgery in Western Australian children,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33751273683&origin=inward
33746684230,Length of comorbidity lookback period affected regression model performance of administrative health data,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33746684230&origin=inward
33745486191,Persistent high rates of hysterectomy in Western Australia: A population-based study of 83 000 procedures over 23 years,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33745486191&origin=inward
33644997299,Response to Gough [2],le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33644997299&origin=inward
27844488662,Long-term survival outcomes following breast cancer surgery in Western Australia,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=27844488662&origin=inward
20444451701,Subsequent surgery after initial breast conserving surgery: A population based study,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=20444451701&origin=inward
16644364009,Oestrogen receptors revisited: Long-term follow up of over five thousand breast cancer patients,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=16644364009&origin=inward
3042739471,Unequal access to breast-conserving surgery in Western Australia 1982-2000,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=3042739471&origin=inward
42355224,Routine circumcision practice in Western Australia 1981-1999,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0042355224&origin=inward
37450302,Circumcision for phimosis and other medical indications in Western Australian boys,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037450302&origin=inward
36931209,Inhibition of corneal neovascularization by recombinant adenovirus mediated antisense VEGF RNA,ar,Academic Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036931209&origin=inward
35130558,Addition of a c-myc epitope tag within the VEGF protein does not affect in vitro biological activity,ar,National Research Council of Canada,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035130558&origin=inward
33882695,Overexpression of vascular endothelial growth factor (VEGF) in the retinal pigment epithelium leads to the development of choroidal neovascularization,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033882695&origin=inward
31685045,Expression of cathepsin S antisense transcripts by adenovirus in retinal pigment epithelial cells,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031685045&origin=inward
28946278,Isolation of a novel macrophage-specific gene by differential cDNA analysis,ar,American Society of Hematologypublishing@hematology.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028946278&origin=inward
26149343,Stage-specific expression of intracisternal a-particle sequences in murine myelomonocytic leukemia cell lines and normal myelomonocytic differentiation,ar,American Society for Microbiology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026149343&origin=inward
85111531433,"Author Correction: Low-coverage whole-genome sequencing of extracellular vesicle-associated DNA in patients with metastatic cancer (Scientific Reports, (2021), 11, 1, (4016), 10.1038/s41598-021-83436-1)",er,Nature Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111531433&origin=inward
85101144712,Low-coverage whole-genome sequencing of extracellular vesicle-associated DNA in patients with metastatic cancer,ar,Nature Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85101144712&origin=inward
85083066985,A comparative study of extracellular vesicle-associated and cell-free DNA and RNA for HPV detection in oropharyngeal squamous cell carcinoma,ar,Nature Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083066985&origin=inward
